Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,QGE613,QGE614,QGE615,QGE637,QGE638,QGE639,QGE661,QGE662,QGE663,QGE742,QGE743,QGE744,QGE760,QGE761,QGE762,QGE685,QGE686,QGE687,QGE621,QGE622,QGE623,QGE645,QGE646,QGE647,QGE669,QGE670,QGE671,QGE748,QGE749,QGE750,QGE766,QGE767,QGE768,QGE693,QGE694,QGE695
167.0178994,0,0,0,0,0,0,0,0,,None,168.0251759,0,0,15185730,18163730,14821801,14214352,13505219,11333763,0,10808068,10546916,5833676.5,0,0,0,9413897,10544011,0,0,0,6734818.5,11564005,6549942,14835358,12735165,13263290,8847068,10245421,13361435,10307889,7592711,6912691.5,12291928,12079941,12118266,10694904,9803133,9413563
167.0235474,0,0,0,0,0,0,0,0,,None,168.0308239,0,0,13560800,15092495,13853158,10664430,10610114,10393473,10074232,11859459,9812129,0,0,0,0,10988254,5930968.5,0,0,0,9264448,11656611,5984034.5,13769115,14248026,15299063,12395674,12590284,9943130,7682095,9187076,8676113,7365909,13720706,12350295,11887831,12245275,8357477
167.0259897,0,0,0,0,0,0,0,0,,None,168.0332662,0,0,5301247,6292621.5,5383285,0,0,5336336.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4925161,5221768,6238038,0,6324299.5,0,0,0,0,0,0,5768037.5,0,6522202.5,0
167.0349853,8,8,4,0,0,0,0,0,CHO,Lignin,168.0422618,-0.01809732,1,51842044,67568552,48665632,50060936,49817248,43034780,62141748,45696160,43091420,29287926,25153374,32752182,42446416,30667056,33425156,27199412,30374012,28178134,69357176,61034016,54096556,68489808,57839444,59207216,50303576,79013096,50999320,53806028,52592092,51013004,58075276,57242752,53762192,48476020,48884472,43700788
167.0462176,7,8,3,2,0,0,0,0,CHON,Lignin,168.0534941,-0.011657818,1,11809465,13557925,12374746,13410372,12815324,13954203,12691569,12919645,13174294,13887922,11847769,10458672,11565133,10041835,9448608,10688627,10603318,10052628,15434486,14307803,14344934,14583757,12444684,13147884,13477397,11870567,12674451,10895110,11018071,10695366,9936167,11186778,11032457,12016624,10625716,10677361
167.0501439,0,0,0,0,0,0,0,0,,None,168.0574203,0,0,0,0,0,0,0,5343801.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5165386,0,0,0,0,0,0,0,0,0,0,0,0
167.0712862,0,0,0,0,0,0,0,0,,None,168.0785626,0,0,7830288.5,9366266,9185420,10204600,9517941,9741011,8661097,9976854,10321610,9881896,8636908,8257571,9982564,8176511,8839191,13564526,10651115,11850894,15446699,12040594,12361047,12158206,11603582,10551231,11034512,11245601,9449388,8908765,9702601,11297339,10817048,11013169,10252825,8812297,11021357,9038121
167.0824175,0,0,0,0,0,0,0,0,,None,168.089694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5235665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168.0302101,7,7,4,1,0,0,0,0,CHON,Lignin,169.0374866,0.124997871,1,43056196,50930304,49761152,35880788,36622484,38809732,30154236,35113888,32289668,28871422,22051870,20456238,32341862,30966422,33581204,16520645,23203078,24104948,36273612,37878724,27102716,43520136,34636184,40578376,39142140,37999240,41756932,28629978,29220274,28468930,36364608,41187092,35847984,30570584,28902866,31279740
168.0382139,0,0,0,0,0,0,0,0,,None,169.0454904,0,0,0,6354093.5,5079003.5,0,0,0,6658873,5674048,5462625,0,0,0,0,0,0,0,0,0,6602538,6888256,0,6253827.5,6144148,5415653,0,8617573,0,0,0,0,0,0,0,0,5571120.5,0
168.0454819,11,7,1,1,0,0,0,0,CHON,ConHC,169.0527584,0.032516492,1,7479967,6707066.5,5896632,0,6287647,6424655,6868311,6742686,5820253.5,7866903.5,8695766,8518789,6083168,6600303.5,6981421.5,9211010,8400384,7339920.5,5930470.5,6551805.5,7608115.5,6323327.5,6018832,6932673.5,0,0,6611584.5,7342196,7090730.5,6756539.5,6414901,8590864,6792614,7620148,6850318.5,8066102.5
168.0665434,0,0,0,0,0,0,0,0,,None,169.0738198,0,0,9593209,9596450,6923284.5,8618979,7884617.5,6657817,5930768.5,6329369,6002099.5,6971552,7557739.5,5793474.5,0,0,0,7561886.5,6549783.5,7733292,12453246,13089270,12193576,7369491,8515940,6844791.5,6880723,5678606.5,6647115,6915980,8395039,8378642,5671209,7007192,6611545.5,0,6339400.5,6739152
168.8362478,0,0,0,0,0,0,0,0,,None,169.8435243,0,0,0,0,9432089,0,6710371.5,0,20002312,0,5530230.5,6536217,26429648,0,9375499,0,0,25790972,0,0,5130911,6602932.5,5618697,0,0,0,7607599.5,0,0,0,0,8395551,0,0,0,0,0,0
168.9964244,0,0,0,0,0,0,0,0,,None,170.0037008,0,0,24160930,15181879,13494728,23288958,22759708,13689533,14433497,11832055,18162704,12060832,6942722,8574411,11129013,12638879,11739389,9676130,10278643,10239906,11476159,17381376,8290132.5,15661736,16147655,14169604,13047087,13720053,12915911,15171619,10751089,12162011,13350426,15505158,13512059,12662866,11237828,9665368
169.0141624,0,0,0,0,0,0,0,0,,None,170.0214389,0,0,12605661,19362608,15817407,13533398,13803703,14299256,12428948,13199826,12988104,6946650,0,5968642,11449039,11416471,10775831,7616447,6631435.5,7878814,12165560,13533755,6631851.5,17895198,15987070,14495996,16058795,26095922,14600706,9916797,10782952,10566355,12175120,13963264,12435505,9710797,9169727,10503763
169.0253923,0,0,0,0,0,0,0,0,,None,170.0326688,0,0,10844122,11376524,9980889,10792114,11020436,11401909,9722897,10962928,10499651,11805398,11109684,9603709,10223563,9595154,9687923,7521533.5,8848679,7932572,7699795,9332439,6989989.5,11602840,10683896,9195927,10149865,10329967,11170208,9961401,10519522,8649359,8905194,12114109,9987755,10071690,8930044,10417296
169.0294832,11,6,2,0,0,0,0,0,CHO,ConHC,170.0367596,0.116450931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7051900.5,0,0,0,0,5738995.5,0,0,0,0,0,0,5845912,0,0,0,0,0,0,0,0
169.0407294,10,6,1,2,0,0,0,0,CHON,ConHC,170.0480059,0.040810009,1,0,5215685.5,0,0,5518240,5384753.5,0,0,0,0,0,0,0,0,6897261.5,6132731,0,0,0,0,5281981.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169.0506025,8,10,4,0,0,0,0,0,CHO,Lignin,170.057879,0.175406912,1,15919506,23165666,19286188,17842920,17450446,18753838,15564042,18908906,18298936,16068493,11171432,13432080,19088578,15953735,17545130,17438362,18441948,17845654,25372074,22426608,17202520,24488842,21874666,21317100,20502180,23392746,21416250,15568241,16161557,15988100,17323260,21803188,18055644,20063300,18522804,17893960
169.0657836,0,0,0,0,0,0,0,0,,None,170.0730601,0,0,0,0,0,0,0,0,0,0,0,0,5656289,0,0,0,0,6304599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169.0870111,9,14,3,0,0,0,0,0,CHO,Protein,170.0942876,0.03967985,1,0,5336435.5,0,0,0,0,6319679,6394561.5,6189288,6149728.5,6326711,0,7144006,0,0,12662355,7582510,8023919,10389019,6910883,7864293.5,7583254.5,5867415.5,7079835,6134236,6515266,6602480,0,7166882.5,6083764.5,6449160,6029992,6953224.5,6651098,7588587,5551485.5
169.6000052,0,0,0,0,0,0,0,0,,None,170.6072817,0,0,0,0,0,0,0,0,0,5810603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169.6003281,0,0,0,0,0,0,0,0,,None,170.6076046,0,0,0,0,0,0,0,0,0,9116075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169.9916364,0,0,0,0,0,0,0,0,,None,170.9989129,0,0,11431947,13238011,12706785,10494710,11119404,11899520,11378178,11624340,12376362,8513744,0,7544025,5842191.5,9651063,11176243,0,0,0,8183870,9614858,6395904,11955418,11136393,10878927,11706921,10737610,10668882,9245433,6619105.5,8555842,10214920,12278979,10747547,12092181,8610878,7600255.5
170.0458563,7,9,4,1,0,0,0,0,CHON,Lignin,171.0531328,0.145958393,1,14139836,19157224,15832520,17199138,17573792,18339316,18654002,20562888,17306260,10250494,11263519,7599520.5,13961086,8510433,11852641,11353341,8790617,14304013,23988522,21971002,23318502,20937664,19482222,19472056,17795550,17631584,17270086,14739752,14225192,13669613,14320813,11805042,11805375,14790472,17132080,10329969
170.0610436,0,0,0,0,0,0,0,0,,None,171.0683201,0,0,8578104,8547426,7404225,8204124.5,8294620,9891247,9405423,8356612.5,8928046,11388473,10298681,10428826,9635642,9947867,9405404,11030395,9770067,10236810,8949477,8955445,11891358,8785399,7629351,9542578,8530780,7740125,8991362,8070115,9432417,9992487,8127653,9778606,8878903,10300228,10381292,9734573
170.0822361,8,13,3,1,0,0,0,0,CHON,Protein,171.0895125,0.179845927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6246519.5,0,0,6599517,5520046.5,6400116,5884828.5,5302877,0,0,0,0,0,0,0,0,0,0,0,0,0
170.8331399,0,0,0,0,0,0,0,0,,None,171.8404164,0,0,5580785,0,11876838,0,7289297.5,0,24554856,0,0,0,0,0,0,0,0,0,0,0,5801490.5,7002295,6051065.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170.8332399,0,0,0,0,0,0,0,0,,None,171.8405164,0,0,0,0,0,5714437.5,0,0,0,0,5495713.5,8256841.5,32532818,0,10423154,0,0,30645578,0,0,0,0,0,0,0,0,8721935,0,0,0,0,10507076,0,0,0,0,0,0
170.9756892,0,0,0,0,0,0,0,0,,None,171.9829657,0,0,93454096,108943008,99495656,71723608,68603216,80070680,49087428,49420296,54597164,41084320,17153624,27392468,16965866,53976504,78847176,60107704,45637580,62437408,45986916,73443120,42767292,108758272,93278776,111098432,68801592,71338928,67396920,31627662,28420866,28982032,67575336,92005984,82835440,97046640,67697616,73815488
171.0121168,7,8,3,0,0,1,0,0,CHOS,Lignin,172.0193932,0.125406743,1,5383205,5471383.5,5869242,6637160,6421676,5220851.5,8055483.5,6694079,7585087.5,0,0,0,6883935,0,0,0,0,0,0,0,0,0,0,0,6940240.5,6525228.5,7585197,0,0,0,0,0,0,0,0,0
171.0298916,7,8,5,0,0,0,0,0,CHO,Tannin,172.0371681,0.030738024,1,18440320,29711890,25628882,19107970,19790216,22366800,15736695,19061756,16169753,12073295,9276291,10969342,12622490,10386148,11224760,10183280,9411514,9386263,32140624,25348514,23362466,31737190,26537764,26903600,20346030,24036138,21437354,13314943,16306026,13535805,13044241,12279504,12129302,10015460,12134853,10682996
171.0450547,0,0,0,0,0,0,0,0,,None,172.0523312,0,0,26225660,28693004,26966348,25083452,25453766,26968332,30653364,31499256,26605076,29979786,25763068,28465336,30380310,26968222,31095220,32640430,31164596,32180244,29209420,26386974,27253916,30082272,27778332,31381802,28298538,25731110,25713830,27597306,29061860,28550392,26604042,32426700,27940302,31487584,30099650,28423344
171.0563068,0,0,0,0,0,0,0,0,,None,172.0635832,0,0,7470138.5,8384777,7851335.5,6782969,7304323,8474346,7003057,8468278,7224783.5,8725576,9811000,9887859,8596243,7067674,8627569,9029612,8765489,8184850,7147687.5,8701019,9303640,6780186.5,7397016,7662565,7311689,6363685,6312963.5,8469047,9023135,7862836,6906053,8540873,8279881,8305246.5,8053502.5,8316910
171.0662983,8,12,4,0,0,0,0,0,CHO,Protein,172.0735748,-0.092526037,1,18761592,22744326,18527940,22313654,22254656,19113224,20935598,23096692,19607052,18526468,16454388,17954224,21838224,19131286,21174958,44105388,26011054,25679888,37603908,27678232,24586900,29750230,26150420,25424162,22615080,22402596,21860258,18119284,19557722,17812208,19003264,19843014,17998468,21791452,24971196,18436012
171.1026616,9,16,3,0,0,0,0,0,CHO,Protein,172.109938,0.036889952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12155814,5940289.5,6839050,9153080,0,12774980,4923269.5,0,0,0,0,0,0,6196843,0,0,0,0,0,0,0
171.139022,10,20,2,0,0,0,0,0,CHO,Lipid,172.1462985,0.182490542,1,0,0,0,0,0,0,0,0,0,0,8029656,0,0,0,0,7978465,0,0,0,0,9371124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171.9790504,0,0,0,0,0,0,0,0,,None,172.9863268,0,0,6108265,6840748.5,6394203,0,0,5511500.5,0,0,0,0,0,0,0,0,6188873.5,0,0,0,0,0,0,6555793,5870617.5,7472989.5,0,0,0,0,0,0,0,7290902.5,6350257.5,6950753,5692346.5,0
172.0251123,6,7,5,1,0,0,0,0,CHON,Tannin,173.0323888,0.194047132,1,0,5545759.5,5537610,6568646.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5868890,0,0,5729214.5,0,5354894.5,0,0,0,0,0,0,0,0,0,0,0,0
172.0403051,0,0,0,0,0,0,0,0,,None,173.0475816,0,0,47641628,57208668,54311748,46709760,46161540,53471040,49502932,57140800,49602240,48802428,49069708,49515072,52469008,48357192,54950828,53337392,51809404,48911472,51885076,56668708,51638792,55259448,49157252,57148616,51449740,41347076,48535392,46999664,48056916,47044144,47360608,57421128,50249240,56070548,53205232,54847184
172.0615314,7,11,4,1,0,0,0,0,CHON,AminoSugar,173.0688078,3.85187677388479e-05,1,0,6323061,5823292.5,0,0,6446141,0,6716158,0,0,0,0,0,0,0,6041452.5,0,0,10668304,7315838.5,7091905,9426352,6256474,7232290.5,0,5773312.5,0,0,0,0,0,0,0,0,5577066,0
172.0979284,8,15,3,1,0,0,0,0,CHON,Protein,173.1052049,-0.066466705,1,0,7732266.5,6941999.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18387462,13702678,11700083,9521826,9353196,7480566.5,0,0,0,0,0,0,0,0,0,0,0,0
172.830215,0,0,0,0,0,0,0,0,,None,173.8374915,0,0,0,0,5829079,0,0,0,13574583,0,0,0,18083726,0,7077980,0,0,16315096,0,0,0,0,0,0,0,0,0,0,0,0,0,5819916.5,0,0,0,0,0,0
172.8319202,0,0,0,0,0,0,0,0,,None,173.8391967,0,0,0,0,0,0,0,0,9090711,0,0,0,12240653,0,0,0,0,10351704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.9715161,0,0,0,0,0,0,0,0,,None,173.9787926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5172614.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.9913328,0,0,0,0,0,0,0,0,,None,173.9986092,0,0,0,0,0,0,0,0,0,0,5571755.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8433482,7959551,8434368,0,0,0,0,0,0,0,0,0
173.0243992,10,6,3,0,0,0,0,0,CHO,ConHC,174.0316756,0.105853706,1,24062046,40159832,35725820,17754362,17894690,24455830,15881621,22506920,16407843,20146840,21925716,23424134,23326900,19580202,21254858,18781764,19080562,17990504,25786770,29995600,28397238,30888148,20011688,27422370,23085190,21992314,24902458,18946194,27658244,25634842,24211194,27655532,27132840,22520298,20038206,21607952
173.0355644,0,0,0,0,0,0,0,0,,None,174.0428408,0,0,10025309,12108375,10454200,8967478,9587873,9674516,7004883,9136294,9551776,8859478,7608657.5,9774146,9562162,9405607,10869576,8633732,7147760,6912230,8931151,9722447,10010546,10677329,8933605,9811294,7451973,7419801.5,9255609,8835695,8510945,8880983,8888662,11526187,10771364,8985064,8130715,10356686
173.0437415,0,0,0,0,0,0,0,0,,None,174.051018,0,0,5172123.5,5802197,5213269,0,0,5543602.5,0,5621925.5,0,5980564,0,0,0,0,0,5854851,6295790,6183589,5821708.5,6499853,5565296,5149070.5,0,5682588.5,0,0,0,0,0,0,0,5949929,0,6044262.5,6065914,5722957
173.0455081,7,10,5,0,0,0,0,0,CHO,Tannin,174.0527846,0.223191668,1,13472923,49756756,41096180,15495156,13966815,31128978,17171602,26529190,13280029,13883027,10545487,13470399,19644464,19620900,20984518,14496451,19048942,18453860,49323788,32183372,28169648,52750800,33829408,37879452,24692612,28464760,29735608,10149389,17974910,13111573,21560434,25227880,22134304,19065318,21193018,18770188
173.0607707,11,10,2,0,0,0,0,0,CHO,Lignin,174.0680471,0.186290088,1,13067096,15625425,13663152,14073072,12984285,15128848,16325390,16003235,13059737,15180368,16716683,16768251,16993836,12458144,13916867,21881282,17463658,18264612,18655496,16423370,18222378,18580170,15146141,16671512,15738562,14027126,15268917,15546762,16265722,17522320,13620782,17952486,15497884,17306596,16988856,14255466
173.0819184,8,14,4,0,0,0,0,0,CHO,Protein,174.0891949,0.080906407,1,0,13850828,10823146,6199819,0,10368141,8594891,13910944,7342515.5,6485900,6777508.5,6799796.5,8772648,9451802,8283766.5,22840256,14172325,11763040,36069892,16117062,24916388,18229058,11205078,15667218,12275583,13116916,11658482,6128005.5,7714483,7613707.5,8558343,9602465,7194196.5,9756385,11903860,8152070.5
173.0931484,7,14,3,2,0,0,0,0,CHON,Protein,174.1004249,0.10035417,1,0,5422601.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5376163.5,0,0,0,5128111,0,0,0,0,0,0,0,0,0,0,0,0
173.1183194,9,18,3,0,0,0,0,0,CHO,Protein,174.1255958,-0.007905722,1,0,0,0,0,0,0,0,6234651,0,6104260.5,0,0,7348449,0,0,15814460,9096604,0,0,0,0,0,0,5177736,0,0,0,0,0,0,0,0,0,0,5741678,0
174.0196403,9,5,3,1,0,0,0,0,CHON,ConHC,175.0269168,0.149781192,1,17484230,26013066,26185968,10415523,9239904,20893708,7538491.5,14293932,8516604,9165599,10536346,12700166,9863234,10199233,11010262,7347502.5,8050717,6697400.5,12658495,14337830,14601251,17123766,11072273,17947570,10352730,9314188,12537397,10381021,14505205,8643738,19542872,19253052,19199998,11401375,11669102,13999415
174.0321834,0,0,0,0,0,0,0,0,,None,175.0394599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5537980.5,0,6297120.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174.0560679,10,9,2,1,0,0,0,0,CHON,Lignin,175.0633444,-0.090654601,1,14466497,16771715,15471720,14478876,14999259,16418311,16722423,17381800,15347765,17989594,18349266,17362558,16988028,14655098,15715984,18611564,18037142,16996598,17077176,16919970,19354266,16293676,15353864,17845162,15581719,12700296,15760177,15339607,17055980,14675379,13646031,18151990,15351541,17622106,14480553,17032050
174.0770361,0,0,0,0,0,0,0,0,,None,175.0843126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5045108.5,5375070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174.8272457,0,0,0,0,0,0,0,0,,None,175.8345222,0,0,0,0,0,0,0,0,5786847,0,0,0,6381762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174.8289416,0,0,0,0,0,0,0,0,,None,175.8362181,0,0,0,0,5062351.5,0,0,0,10036255,0,0,0,12640962,0,0,0,0,11682619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175.0036891,9,4,4,0,0,0,0,0,CHO,ConHC,176.0109656,-0.039478699,1,10274009,12570870,11064883,11309963,10074498,10171817,8655631,11388499,10379672,5884508.5,6523623.5,0,0,0,0,0,0,0,11767209,10732333,11680865,11542121,13095755,11250824,8256333.5,7899709,5883605.5,7488988,9825653,12259099,10670218,11175422,8659051,7875452.5,6779144,6424073.5
175.0400543,10,8,3,0,0,0,0,0,CHO,Lignin,176.0473307,0.075994458,1,73315928,89257712,76321840,76802184,74091264,80631720,83494664,81665232,73693712,77745752,64845220,78452040,92101888,71965592,80332176,85974576,87819776,90832680,90286504,87450664,76081368,99478496,86633800,91229696,80989768,95810488,82861264,78006360,80453936,79985304,75667976,91891512,86761640,91688952,88002888,81582344
175.0512097,0,0,0,0,0,0,0,0,,None,176.0584862,0,0,15607253,16600944,15334444,14541701,14996479,15314725,17632266,16460112,14937874,17089496,19201312,18811722,15488639,12717270,14619984,18676016,14214464,15182759,15838628,16531497,18245082,16663009,15243587,16958722,13726411,12405434,15001682,14240215,17549742,14743829,13612802,17776186,14398627,17044986,14336580,15133445
175.0612048,7,12,5,0,0,0,0,0,CHO,Carb,176.0684813,-0.044372604,1,7858132,36209392,24684330,6323139.5,0,16617124,9660554,20564816,7637520.5,15315287,8866207,15138121,19457534,13059221,13824655,12885167,9543743,11529510,54468004,25976360,25757912,49356256,23171138,35669504,26889546,28791738,27695570,14276950,18066732,18605972,17318656,16993464,11705441,6040120,14865091,10251908
175.07638,0,0,0,0,0,0,0,0,,None,176.0836565,0,0,6159570.5,11303726,9930921,9375746,9433917,12352931,14680200,15936590,11648910,14447701,17314974,16144711,16486780,12951571,14381582,33374766,19530620,19824422,15809953,11423911,14585173,15634525,13081919,16116862,15155401,14967225,14652880,11492565,15002154,15346322,12894590,16314295,14209055,17244792,17685058,14520579
175.097588,8,16,4,0,0,0,0,0,CHO,Protein,176.1048645,-0.030959711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8039981,0,0,0,0,8275282.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176.0115215,0,0,0,0,0,0,0,0,,None,177.018798,0,0,6738138.5,7148513,6211718.5,6343987,6882637,6674736,7186544,5983200.5,6322297.5,5838545,7242368.5,7993833,7436539,6678685.5,0,10451599,8683566,7479484.5,9914323,7207400,11752944,6850547.5,8097112.5,8209446.5,0,9584528,5778911,9666194,7807878,8213120,6848243.5,7300790,7036209,7496196,7573773.5,7122890.5
176.0352639,9,7,3,1,0,0,0,0,CHON,ConHC,177.0425404,0.297783493,1,70435864,73505440,63586244,62897712,64565964,67447664,65758928,66876576,62459320,63428112,55122752,58413800,58732216,50476860,57161292,55922192,54587308,51005692,61822292,64455656,62038128,67297136,63573208,68307368,58130976,52107152,63141024,56706064,55781572,51054912,51363220,63870708,56835120,62331332,56566540,56006344
176.0464591,0,0,0,0,0,0,0,0,,None,177.0537356,0,0,10291737,9471519,8678788,9525169,10039884,10497263,10381775,10632864,10024376,12683280,12024895,11084391,9813049,9241148,8682186,12463630,9408685,10115196,11227857,9688550,11820526,8615217,8908502,8995428,8384928.5,8739471,8562846,8934353,10422980,9262974,7646929.5,9157109,7777262.5,9902403,9778188,9741001
176.0716371,0,0,0,0,0,0,0,0,,None,177.0789136,0,0,8455704,9350142,9228035,8408560,8937163,10926062,11053134,10607647,9762870,11860111,11512957,11144933,10896696,7894650.5,9450697,13401869,10751275,11812731,11575632,10220262,12446701,11138799,9863765,10296803,10513312,9485966,10182941,9613584,12419010,11228989,9430032,11668980,10584045,11205186,9683467,10604233
177.001478,0,0,0,0,0,0,0,0,,None,178.0087545,0,0,16289298,16686229,15640504,15029543,14812742,15499112,16525256,15695258,15106733,17634438,13733171,14475995,15486129,15397425,16517313,14948618,17636002,17215734,11275719,12195294,10089953,14312931,14694345,16589465,14941339,14187786,13273751,12775048,13668279,13516467,14508675,18188524,16300960,16253884,15806341,14005698
177.0161555,0,0,0,0,0,0,0,0,,None,178.023432,0,1,0,0,6541928,5791719.5,0,0,5558976,0,6151549,0,0,0,6999729,6418673,7604545.5,0,6101090.5,0,5515912,6280446.5,0,6372803.5,5712505.5,5943673.5,0,6507657.5,0,0,0,0,6133252,0,6771937,7346748.5,6319333.5,0
177.0164033,0,0,0,0,0,0,0,0,,None,178.0236797,0,0,5493042,6419781.5,0,0,0,0,0,5798106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6926999.5,0,0,0,0,6726316.5,0,0,0,6776066.5
177.0166796,0,0,0,0,0,0,0,0,,None,178.0239561,0,1,0,0,0,0,5455046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177.0193117,9,6,4,0,0,0,0,0,CHO,ConHC,178.0265881,0.115452341,1,229886992,270891680,244925888,265940512,262360256,266329968,284517056,302147744,289383840,151163392,79536944,185615072,363593408,333902656,370500416,232445968,297672096,279932160,193825088,235978720,135013472,279059296,264409296,277950880,278329888,337438592,275106464,242777104,228209840,227118640,279732096,342991584,331322400,366249920,366664960,283645632
177.0225021,0,0,0,0,0,0,0,0,,None,178.0297786,0,0,0,0,5114200.5,0,5317974,0,0,7836730,7759885,0,0,6065307.5,8925105,9044465,0,0,7099043,0,5671384,6493486.5,0,0,5035497.5,0,0,0,6498487.5,6406568.5,6374775.5,6648148,0,0,0,9653245,9147654,8142466.5
177.0227828,0,0,0,0,0,0,0,0,,None,178.0300593,0,0,6032930,7676534,0,0,0,5973673,0,0,0,0,0,0,0,0,6919201.5,0,0,0,0,0,0,7159844,0,5422313.5,0,5847402,0,0,0,0,7307396.5,5812429,8238081,0,0,0
177.0305817,8,6,3,2,0,0,0,0,CHON,ConHC,178.0378581,-0.090198447,1,40548372,40012440,36438968,35353640,37145032,38449000,40915144,38438044,36998060,44166664,40161076,42333404,38023344,34228016,35711296,37187084,36797860,33810680,33083720,34084576,35538532,37773156,36531400,38496664,35078172,31546762,36215960,35542024,35431608,33718324,31640196,41412844,37208608,39775676,35360516,36748996
177.0556972,10,10,3,0,0,0,0,0,CHO,Lignin,178.0629737,0.115267187,1,71665680,71993496,64774072,82498088,80016584,75283304,95354568,74882200,86542768,69797896,50222900,60180700,81340080,67928880,73536320,91047944,83062176,85292280,91891016,89564128,74558560,91213672,98350280,81100184,78183968,76294536,76966552,79297544,69573816,82037304,70743432,90167024,78252064,86453184,88426760,76655296
177.066854,0,0,0,0,0,0,0,0,,None,178.0741305,0,0,8995987,10936727,11502010,8753641,9515719,11923946,9489737,11534107,8512559,10855945,11189429,12374237,10062066,8349042.5,11177027,10082954,9023076,11234039,13311177,10644704,14080100,12658278,10418891,11287067,10924828,9448587,9708888,10416650,12128569,10509621,9222406,10880302,9353379,11023422,10918535,9628355
177.0920527,11,14,2,0,0,0,0,0,CHO,Lignin,178.0993292,0.28375638,1,7695188,8544920,8355003,9331626,8923079,10923882,17858506,13837723,11505968,14639241,36003636,16244446,13385139,9583476,13313092,45832204,16343973,17001720,22562634,15382496,41891940,11359335,12131148,11508636,10791325,11534091,9623449,18938890,14496058,19012918,11046407,13360495,13119396,14020542,10937991,9557444
